entry,format,width,height,mips,flags,kv3_version_hex,bytes
models/heroes_wip/punkgoat/materials/punkgoat_bat_normal_png_ca0eade1.vtex_c,BC7,2048,1024,9,0,0x00000001,2798420
models/heroes_wip/punkgoat/materials/punkgoat_body_ao_png_c4e0fb59.vtex_c,ATI1N,4096,4096,3,0,0x00000001,11012148
models/heroes_wip/punkgoat/materials/punkgoat_body_color_png_5cd3de22.vtex_c,BC7,4096,4096,11,0,0x00000001,22371764
models/heroes_wip/punkgoat/materials/punkgoat_body_normal_png_503a199.vtex_c,BC7,4096,4096,11,0,0x00000001,22371844
models/heroes_wip/punkgoat/materials/punkgoat_body_rim_png_cec7c5ba.vtex_c,ATI2N,4096,4096,11,0,0x00000001,22371920
models/heroes_wip/punkgoat/materials/punkgoat_border_jitter01_vmat_g_tnormalroughness_53b47c48.vtex_c,BC7,4,4,1,0,0x00000001,2320
models/heroes_wip/punkgoat/materials/punkgoat_border_jitter02_vmat_g_tnormalroughness_53b47c48.vtex_c,BC7,4,4,1,0,0x00000001,2320
models/heroes_wip/punkgoat/materials/punkgoat_border_jitter03_vmat_g_tnormalroughness_53b47c48.vtex_c,BC7,4,4,1,0,0x00000001,2320
models/heroes_wip/punkgoat/materials/punkgoat_bottle_vmat_g_tcolor_498635a.vtex_c,BC7,4,4,1,0,0x00000001,2240
models/heroes_wip/punkgoat/materials/punkgoat_bottle_vmat_g_tnormalroughness_ebebd272.vtex_c,BC7,4,4,1,0,0x00000001,2320
models/heroes_wip/punkgoat/materials/punkgoat_bottle_vmat_g_tnprtransmissivecolor_8144633e.vtex_c,BC7,4,4,1,0,0x00000001,2032
models/heroes_wip/punkgoat/materials/punkgoat_bottle_vmat_g_ttintmaskrimlightmask_f739107d.vtex_c,ATI2N,4,4,1,0,0x00000001,2240
models/heroes_wip/punkgoat/materials/punkgoat_chain_vmat_g_tcolor_a9fad00e.vtex_c,BC7,4,4,1,0,0x00000001,2032
models/heroes_wip/punkgoat/materials/punkgoat_chain_vmat_g_tnormalroughness_c0a19034.vtex_c,BC7,4,4,1,0,0x00000001,2320
models/heroes_wip/punkgoat/materials/punkgoat_gun_ao_png_ce49e626.vtex_c,ATI1N,2048,2048,3,0,0x00000001,2754612
models/heroes_wip/punkgoat/materials/punkgoat_gun_color_png_65c9b0e0.vtex_c,BC7,2048,2048,10,0,0x00000001,5594548
models/heroes_wip/punkgoat/materials/punkgoat_gun_normal_png_c8447f96.vtex_c,BC7,2048,2048,10,0,0x00000001,5594628
models/heroes_wip/punkgoat/materials/punkgoat_gun_vmat_g_ttintmaskrimlightmask_f739107d.vtex_c,ATI2N,4,4,1,0,0x00000001,2240
models/heroes_wip/punkgoat/materials/punkgoat_head_ao_png_605782f2.vtex_c,ATI1N,2048,2048,3,0,0x00000001,2754612
models/heroes_wip/punkgoat/materials/punkgoat_head_color_png_e65638d2.vtex_c,BC7,2048,2048,10,0,0x00000001,5594548
models/heroes_wip/punkgoat/materials/punkgoat_head_emissive_png_c43a2df2.vtex_c,ATI1N,2048,2048,10,0,0x00000001,2798300
models/heroes_wip/punkgoat/materials/punkgoat_head_normal_png_29eef3c8.vtex_c,BC7,2048,2048,10,0,0x00000001,5594628
models/heroes_wip/punkgoat/materials/punkgoat_head_rim_png_2a1c9fd9.vtex_c,ATI2N,2048,2048,10,0,0x00000001,5594704
models/heroes_wip/punkgoat/materials/punkgoat_headv3_ao_png_4ca83dff.vtex_c,ATI1N,4096,2048,3,0,0x00000001,5507124
models/heroes_wip/punkgoat/materials/punkgoat_headv3_color_psd_91aadb97.vtex_c,BC7,4096,2048,10,0,0x00000001,11186948
models/heroes_wip/punkgoat/materials/punkgoat_headv3_emissive_png_d7d0a2d5.vtex_c,ATI1N,4096,2048,10,0,0x00000001,5594516
models/heroes_wip/punkgoat/materials/punkgoat_headv3_rough_png_6447a9d9.vtex_c,BC7,4096,2048,10,0,0x00000001,11187060
models/heroes_wip/punkgoat/materials/punkgoat_jitter_gradient_mask_psd_909ef4b9.vtex_c,ATI1N,1024,1024,9,0,0x00000001,701164
models/heroes_wip/punkgoat/materials/punkgoat_jitter_gradient_mask_psd_9fd16d47.vtex_c,ATI1N,1024,1024,9,0,0x00000001,701164
models/heroes_wip/punkgoat/materials/punkgoat_jitter_gradient_mask_psd_c7a49de.vtex_c,ATI2N,1024,1024,9,0,0x00000001,1400212
models/heroes_wip/punkgoat/materials/punkgoat_nails_vmat_g_tcolor_56a6b6ca.vtex_c,BC7,4,4,1,0,0x00000001,2240
models/heroes_wip/punkgoat/materials/punkgoat_nails_vmat_g_tnormalroughness_53b47c48.vtex_c,BC7,4,4,1,0,0x00000001,2320
models/heroes_wip/punkgoat/materials/punkgoat_paper_mask_psd_62305964.vtex_c,BC7,1024,1024,9,0,0x00000001,1400244
models/heroes_wip/punkgoat/materials/punkgoat_paper_mask_psd_948d3d5a.vtex_c,BC7,1024,1024,9,0,0x00000001,1400244
models/heroes_wip/punkgoat/materials/punkgoat_patches_color_psd_b0892e1f.vtex_c,BC7,2048,2048,10,0,0x00000001,5594580
models/heroes_wip/punkgoat/materials/punkgoat_profanity_mask_psd_4ef9beba.vtex_c,BC7,2048,1024,9,0,0x00000001,2798324
models/heroes_wip/punkgoat/materials/punkgoat_profanity_mask_psd_c65bcc94.vtex_c,BC7,2048,1024,9,0,0x00000001,2798340
models/heroes_wip/punkgoat/materials/punkgoat_profanity_tintmask2_psd_781b1245.vtex_c,ATI2N,256,256,7,0,0x00000001,89492
models/heroes_wip/punkgoat/materials/punkgoat_profanity_tintmask_psd_ca49fea4.vtex_c,ATI1N,256,256,1,0,0x00000001,34884
models/heroes_wip/punkgoat/materials/punkgoat_profanity_ui_vmat_g_tnormalroughness_ab92c376.vtex_c,BC7,4,4,1,0,0x00000001,2320
models/heroes_wip/punkgoat/materials/punkgoat_profanity_vmat_g_tnormalroughness_ab92c376.vtex_c,BC7,4,4,1,0,0x00000001,2320
models/heroes_wip/punkgoat/materials/punkgoat_vertcolor_vmat_g_tcolor_498635a.vtex_c,BC7,4,4,1,0,0x00000001,2240
models/heroes_wip/punkgoat/materials/punkgoat_vertcolor_vmat_g_tnormalroughness_a5f51cf9.vtex_c,BC7,4,4,1,0,0x00000001,2320
models/heroes_wip/punkgoat/materials/punkgoat_vertcolor_vmat_g_tnprtransmissivecolor_ffc09775.vtex_c,BC7,4,4,1,0,0x00000001,2032
models/heroes_wip/punkgoat/materials/punkgoat_vertcolor_vmat_g_ttintmaskrimlightmask_f739107d.vtex_c,ATI2N,4,4,1,0,0x00000001,2240
models/heroes_wip/punkgoat/materials/punkgoatv2_body_ao_png_ce54cca8.vtex_c,ATI1N,4096,4096,3,0,0x00000001,11012148
models/heroes_wip/punkgoat/materials/punkgoatv2_body_color_png_30195949.vtex_c,BC7,4096,4096,11,0,0x00000001,22371716
models/heroes_wip/punkgoat/materials/punkgoatv2_body_color_png_f4a5f2f5.vtex_c,BC7,4096,4096,11,0,0x00000001,22371764
models/heroes_wip/punkgoat/materials/punkgoatv2_body_normal_png_85ec7d7f.vtex_c,BC7,4096,4096,11,0,0x00000001,22371844
models/heroes_wip/punkgoat/materials/punkgoatv2_body_vmat_g_ttintmaskrimlightmask_f739107d.vtex_c,ATI2N,4,4,1,0,0x00000001,2240
models/heroes_wip/punkgoat/materials/punkgoatv2_head_ao_png_ec05cf79.vtex_c,ATI1N,2048,2048,3,0,0x00000001,2754612
models/heroes_wip/punkgoat/materials/punkgoatv2_head_color_png_f821d172.vtex_c,BC7,2048,2048,10,0,0x00000001,5594548
models/heroes_wip/punkgoat/materials/punkgoatv2_head_emissive_png_f205e290.vtex_c,ATI1N,2048,2048,10,0,0x00000001,2798316
models/heroes_wip/punkgoat/materials/punkgoatv2_head_rough_png_d71bb4c7.vtex_c,BC7,2048,2048,10,0,0x00000001,5594660
models/heroes_wip/punkgoat/materials/punkgoatv2_head_vmat_g_tnproutlinemask_287db3e.vtex_c,ATI1N,4,4,1,0,0x00000001,2024
models/heroes_wip/punkgoat/materials/punkgoatv2_head_vmat_g_tnprtransmissivecolor_47eeea2.vtex_c,BC7,4,4,1,0,0x00000001,2032
models/heroes_wip/punkgoat/materials/punkgoatv2_patches_vmat_g_tnormalroughness_ebebd272.vtex_c,BC7,4,4,1,0,0x00000001,2320
models/heroes_wip/punkgoat/materials/punkgoatv2_patches_vmat_g_ttintmaskrimlightmask_4ea53fc4.vtex_c,ATI2N,4,4,1,0,0x00000001,2240
models/heroes_wip/punkgoat/materials/punkgoatv3_body_ao_png_320ebfbb.vtex_c,ATI1N,4096,4096,3,0,0x00000001,11012148
models/heroes_wip/punkgoat/materials/punkgoatv3_body_color_psd_d7cb68fb.vtex_c,BC7,4096,4096,11,0,0x00000001,22371764
models/heroes_wip/punkgoat/materials/punkgoatv3_body_normal_png_6a1e4aac.vtex_c,BC7,4096,4096,11,0,0x00000001,22371844
models/heroes_wip/punkgoat/materials/punkgoatv3_body_vmat_g_tnprtransmissivecolor_64023df9.vtex_c,BC7,4,4,1,0,0x00000001,2032
models/heroes_wip/punkgoat/materials/punkgoatv3_body_vmat_g_ttintmaskrimlightmask_8fa81d90.vtex_c,ATI2N,4,4,1,0,0x00000001,2240
models/heroes_wip/punkgoat/materials/punkgoatv3_head_vmat_g_tnproutlinemask_2b2ebb3f.vtex_c,ATI1N,4,4,1,0,0x00000001,2024
models/heroes_wip/punkgoat/materials/punkgoatv3_head_vmat_g_tnprtransmissivecolor_bf445a4.vtex_c,BC7,4,4,1,0,0x00000001,2032
models/heroes_wip/punkgoat/materials/punkgoatv3_head_vmat_g_ttintmaskrimlightmask_f739107d.vtex_c,ATI2N,4,4,1,0,0x00000001,2240
models/heroes_wip/unicorn/materials/unicorn_body_ao_png_82903d06.vtex_c,ATI1N,4096,4096,3,0,0x00000001,11012148
models/heroes_wip/unicorn/materials/unicorn_body_color_png_a484f2e1.vtex_c,BC7,4096,4096,11,0,0x00000001,22371796
models/heroes_wip/unicorn/materials/unicorn_body_color_png_c3edc775.vtex_c,BC7,4096,4096,11,0,0x00000001,22371732
models/heroes_wip/unicorn/materials/unicorn_body_skin_ao_png_bbfde51d.vtex_c,ATI1N,2048,2048,3,0,0x00000001,2754768
models/heroes_wip/unicorn/materials/unicorn_body_skin_color_psd_548dbfe4.vtex_c,BC7,2048,2048,10,0,0x00000001,5594736
models/heroes_wip/unicorn/materials/unicorn_body_skin_vmat_g_tnormalroughness_53b47c48.vtex_c,BC7,4,4,1,0,0x00000001,2320
models/heroes_wip/unicorn/materials/unicorn_body_skin_vmat_g_tnproutlinemask_84b93aef.vtex_c,ATI1N,4,4,1,0,0x00000001,2024
models/heroes_wip/unicorn/materials/unicorn_body_skin_vmat_g_tnprtransmissivecolor_f929e4a5.vtex_c,BC7,4,4,1,0,0x00000001,2032
models/heroes_wip/unicorn/materials/unicorn_body_vmat_g_tnormalroughness_ebebd272.vtex_c,BC7,4,4,1,0,0x00000001,2320
models/heroes_wip/unicorn/materials/unicorn_body_vmat_g_tnproutlinemask_a16de42b.vtex_c,ATI1N,4,4,1,0,0x00000001,2024
models/heroes_wip/unicorn/materials/unicorn_body_vmat_g_ttintmaskrimlightmask_5e321606.vtex_c,ATI2N,4,4,1,0,0x00000001,2240
models/heroes_wip/unicorn/materials/unicorn_clothes_ao_png_1655e2ad.vtex_c,ATI1N,4096,4096,3,0,0x00000001,11012164
models/heroes_wip/unicorn/materials/unicorn_clothes_color_png_7c051b36.vtex_c,BC7,4096,4096,11,0,0x00000001,22371796
models/heroes_wip/unicorn/materials/unicorn_clothes_vmat_g_tnormalroughness_53b47c48.vtex_c,BC7,4,4,1,0,0x00000001,2320
models/heroes_wip/unicorn/materials/unicorn_clothes_vmat_g_tnproutlinemask_c422c365.vtex_c,ATI1N,4,4,1,0,0x00000001,2024
models/heroes_wip/unicorn/materials/unicorn_clothes_vmat_g_tnprtransmissivecolor_6e7c4283.vtex_c,BC7,4,4,1,0,0x00000001,2032
models/heroes_wip/unicorn/materials/unicorn_clothes_vmat_g_ttintmaskrimlightmask_5e321606.vtex_c,ATI2N,4,4,1,0,0x00000001,2240
models/heroes_wip/unicorn/materials/unicorn_eye_color_psd_c7db8193.vtex_c,BC7,1024,1024,9,0,0x00000001,1400276
models/heroes_wip/unicorn/materials/unicorn_eye_vmat_g_tnormalroughness_53b47c48.vtex_c,BC7,4,4,1,0,0x00000001,2320
models/heroes_wip/unicorn/materials/unicorn_eye_vmat_g_tnprtransmissivecolor_80644358.vtex_c,BC7,4,4,1,0,0x00000001,2032
models/heroes_wip/unicorn/materials/unicorn_eye_vmat_g_ttintmaskrimlightmask_4ea53fc4.vtex_c,ATI2N,4,4,1,0,0x00000001,2240
models/heroes_wip/unicorn/materials/unicorn_flame_ui_vmat_g_tnormalroughness_53b47c48.vtex_c,BC7,4,4,1,0,0x00000001,2320
models/heroes_wip/unicorn/materials/unicorn_glitter_noise_mask_psd_2b531b1.vtex_c,ATI1N,512,512,8,0,0x00000001,176876
models/heroes_wip/unicorn/materials/unicorn_glow_vmat_g_tcolor_498635a.vtex_c,BC7,4,4,1,0,0x00000001,2256
models/heroes_wip/unicorn/materials/unicorn_glow_vmat_g_tnormalroughness_ebebd272.vtex_c,BC7,4,4,1,0,0x00000001,2320
models/heroes_wip/unicorn/materials/unicorn_glow_vmat_g_ttintmask_2b2ebb3f.vtex_c,ATI1N,4,4,1,0,0x00000001,2024
models/heroes_wip/unicorn/materials/unicorn_hair_ao_png_5d0476e3.vtex_c,ATI1N,2048,2048,3,0,0x00000001,2754628
models/heroes_wip/unicorn/materials/unicorn_hair_color_psd_f6500787.vtex_c,BC7,4096,4096,11,0,0x00000001,22371796
models/heroes_wip/unicorn/materials/unicorn_hair_vmat_g_tnormalroughness_53b47c48.vtex_c,BC7,4,4,1,0,0x00000001,2320
models/heroes_wip/unicorn/materials/unicorn_hair_vmat_g_tnproutlinemask_2b2ebb3f.vtex_c,ATI1N,4,4,1,0,0x00000001,2024
models/heroes_wip/unicorn/materials/unicorn_hair_vmat_g_tnprtransmissivecolor_6f6b11ff.vtex_c,BC7,4,4,1,0,0x00000001,2032
models/heroes_wip/unicorn/materials/unicorn_hair_vmat_g_ttintmaskrimlightmask_5e321606.vtex_c,ATI2N,4,4,1,0,0x00000001,2240
models/heroes_wip/unicorn/materials/unicorn_head_ao_png_916d5c86.vtex_c,ATI1N,2048,2048,3,0,0x00000001,2754628
models/heroes_wip/unicorn/materials/unicorn_head_color_png_62edb543.vtex_c,BC7,2048,2048,10,0,0x00000001,5594580
models/heroes_wip/unicorn/materials/unicorn_head_color_psd_91cdca79.vtex_c,BC7,2048,2048,10,0,0x00000001,5594720
models/heroes_wip/unicorn/materials/unicorn_head_emissive_psd_ec32770.vtex_c,ATI1N,4096,4096,11,0,0x00000001,11186924
models/heroes_wip/unicorn/materials/unicorn_head_rough_png_f6055a54.vtex_c,BC7,2048,2048,10,0,0x00000001,5594676
models/heroes_wip/unicorn/materials/unicorn_head_vmat_g_tnproutlinemask_211076bc.vtex_c,ATI1N,4,4,1,0,0x00000001,2024
models/heroes_wip/unicorn/materials/unicorn_head_vmat_g_tnprtransmissivecolor_a347527d.vtex_c,BC7,4,4,1,0,0x00000001,2032
models/heroes_wip/unicorn/materials/unicorn_headv2_vmat_g_tnormalroughness_53b47c48.vtex_c,BC7,4,4,1,0,0x00000001,2320
models/heroes_wip/unicorn/materials/unicorn_headv2_vmat_g_tnproutlinemask_c45294ae.vtex_c,ATI1N,4,4,1,0,0x00000001,2024
models/heroes_wip/unicorn/materials/unicorn_headv2_vmat_g_tnprtransmissivecolor_f929e4a5.vtex_c,BC7,4,4,1,0,0x00000001,2032
models/heroes_wip/unicorn/materials/unicorn_jacket_ao_png_be57998f.vtex_c,ATI1N,2048,2048,3,0,0x00000001,2754768
models/heroes_wip/unicorn/materials/unicorn_jacket_color_png_605f88f8.vtex_c,BC7,2048,2048,10,0,0x00000001,5594736
models/heroes_wip/unicorn/materials/unicorn_jacket_vmat_g_tnormalroughness_53b47c48.vtex_c,BC7,4,4,1,0,0x00000001,2320
models/heroes_wip/unicorn/materials/unicorn_jacket_vmat_g_tnproutlinemask_a16de42b.vtex_c,ATI1N,4,4,1,0,0x00000001,2024
models/heroes_wip/unicorn/materials/unicorn_jacket_vmat_g_tnprtransmissivecolor_c32de362.vtex_c,BC7,4,4,1,0,0x00000001,2032
models/heroes_wip/unicorn/materials/unicorn_jacket_vmat_g_ttintmaskrimlightmask_5e321606.vtex_c,ATI2N,4,4,1,0,0x00000001,2240
models/heroes_wip/unicorn/materials/unicorn_menu_swirl_color_psd_1a45f141.vtex_c,BC7,1024,1024,9,0,0x00000001,1400308
models/heroes_wip/unicorn/materials/unicorn_menu_swirl_color_psd_25e49439.vtex_c,BC7,2048,2048,10,0,0x00000001,5594580
models/heroes_wip/unicorn/materials/unicorn_menu_swirl_color_psd_eecba570.vtex_c,BC7,1024,1024,9,0,0x00000001,1400308
models/heroes_wip/unicorn/materials/unicorn_menu_swirl_mask_psd_e2905d15.vtex_c,ATI1N,2048,2048,1,0,0x00000001,2099268
models/heroes_wip/unicorn/materials/unicorn_prism_vmat_g_tmetalness_1f532ad.vtex_c,ATI1N,4,4,1,0,0x00000001,2024
models/heroes_wip/unicorn/materials/unicorn_prism_vmat_g_tnormalroughness_81eb48f0.vtex_c,BC7,4,4,1,0,0x00000001,2320
models/heroes_wip/unicorn/materials/unicorn_prism_vmat_g_tnproutlinemask_2b2ebb3f.vtex_c,ATI1N,4,4,1,0,0x00000001,2024
models/heroes_wip/unicorn/materials/unicorn_prism_vmat_g_tnprtransmissivecolor_f5d9c2bf.vtex_c,BC7,4,4,1,0,0x00000001,2032
models/heroes_wip/unicorn/materials/unicorn_vc_vmat_g_tcolor_498635a.vtex_c,BC7,4,4,1,0,0x00000001,2256
models/heroes_wip/unicorn/materials/unicorn_vc_vmat_g_tnormalroughness_53b47c48.vtex_c,BC7,4,4,1,0,0x00000001,2320
models/heroes_wip/unicorn/materials/unicorn_vc_vmat_g_tnproutlinemask_724974a0.vtex_c,ATI1N,4,4,1,0,0x00000001,2024
models/heroes_wip/unicorn/materials/unicorn_vc_vmat_g_tnprtransmissivecolor_f5d9c2bf.vtex_c,BC7,4,4,1,0,0x00000001,2032
models/heroes_wip/unicorn/materials/unicorn_vc_vmat_g_ttintmaskrimlightmask_4c581a98.vtex_c,ATI2N,4,4,1,0,0x00000001,2032
models/heroes_wip/unicorn/materials/unicorn_weapon_ao_png_11be5b8f.vtex_c,ATI1N,1024,1024,3,0,0x00000001,690244
models/heroes_wip/unicorn/materials/unicorn_weapon_color_png_8f011d15.vtex_c,BC7,1024,1024,9,0,0x00000001,1400276
models/heroes_wip/unicorn/materials/unicorn_weapon_vmat_g_tnormalroughness_53b47c48.vtex_c,BC7,4,4,1,0,0x00000001,2320
models/heroes_wip/unicorn/materials/unicorn_weapon_vmat_g_tnproutlinemask_c422c365.vtex_c,ATI1N,4,4,1,0,0x00000001,2024
models/heroes_wip/unicorn/materials/unicorn_weapon_vmat_g_tnprtransmissivecolor_71cb3091.vtex_c,BC7,4,4,1,0,0x00000001,2032
models/heroes_wip/unicorn/materials/unicorn_weapon_vmat_g_ttintmaskrimlightmask_35fdadfa.vtex_c,ATI2N,4,4,1,0,0x00000001,2032
models/heroes_wip/vampirebat/materials/bat_ui_grunge_trans_psd_a4d78783.vtex_c,BC7,512,512,8,0,0x00000001,351668
models/heroes_wip/vampirebat/materials/mina_bag_ao_tga_c989f9c2.vtex_c,ATI1N,1024,1024,3,0,0x00000001,690368
models/heroes_wip/vampirebat/materials/mina_bag_color_tga_4c770cbe.vtex_c,BC7,1024,1024,9,0,0x00000001,1400400
models/heroes_wip/vampirebat/materials/mina_bag_rough_tga_2c87d004.vtex_c,BC7,1024,1024,9,0,0x00000001,1400432
models/heroes_wip/vampirebat/materials/mina_bag_shadow_tga_84a259f7.vtex_c,BC7,1024,1024,9,0,0x00000001,1400336
models/heroes_wip/vampirebat/materials/mina_bag_vmat_g_tnproutlinemask_476edf0e.vtex_c,ATI1N,4,4,1,0,0x00000001,2024
models/heroes_wip/vampirebat/materials/mina_bag_vmat_g_ttintmaskrimlightmask_8babd4c8.vtex_c,ATI2N,4,4,1,0,0x00000001,2240
models/heroes_wip/vampirebat/materials/mina_charm_ao_png_dbd09d76.vtex_c,ATI1N,512,512,3,0,0x00000001,174272
models/heroes_wip/vampirebat/materials/mina_charm_color_png_984ee5d6.vtex_c,BC7,512,512,8,0,0x00000001,351824
models/heroes_wip/vampirebat/materials/mina_charm_rough_png_889b9e5a.vtex_c,BC7,512,512,8,0,0x00000001,351856
models/heroes_wip/vampirebat/materials/mina_charm_selfillum_png_ed0235f9.vtex_c,ATI1N,512,512,8,0,0x00000001,177016
models/heroes_wip/vampirebat/materials/mina_charm_shadow_png_439a25fe.vtex_c,BC7,512,512,8,0,0x00000001,351776
models/heroes_wip/vampirebat/materials/mina_charm_vmat_g_tnproutlinemask_24c933ec.vtex_c,ATI1N,4,4,1,0,0x00000001,2024
models/heroes_wip/vampirebat/materials/mina_charm_vmat_g_ttintmaskrimlightmask_4932227f.vtex_c,ATI2N,4,4,1,0,0x00000001,2240
models/heroes_wip/vampirebat/materials/mina_eyes_vmat_g_tambientocclusion_9782fd5c.vtex_c,ATI1N,4,4,1,0,0x00000001,2024
models/heroes_wip/vampirebat/materials/mina_eyes_vmat_g_tnormalroughness_57a6d859.vtex_c,BC7,4,4,1,0,0x00000001,2112
models/heroes_wip/vampirebat/materials/mina_eyes_vmat_g_tnproutlinemask_681ef48a.vtex_c,ATI1N,4,4,1,0,0x00000001,2024
models/heroes_wip/vampirebat/materials/mina_eyes_vmat_g_tnprtransmissivecolor_b3439f45.vtex_c,BC7,4,4,1,0,0x00000001,2032
models/heroes_wip/vampirebat/materials/mina_eyes_vmat_g_ttintmaskrimlightmask_f739107d.vtex_c,ATI2N,4,4,1,0,0x00000001,2240
models/heroes_wip/vampirebat/materials/mina_gun_ao_png_9c51f142.vtex_c,ATI1N,1024,1024,3,0,0x00000001,690368
models/heroes_wip/vampirebat/materials/mina_gun_color_png_748f6c55.vtex_c,BC7,1024,1024,9,0,0x00000001,1400352
models/heroes_wip/vampirebat/materials/mina_gun_vial_ao_png_638fc015.vtex_c,ATI1N,512,512,3,0,0x00000001,174288
models/heroes_wip/vampirebat/materials/mina_gun_vial_color_png_66d5a18e.vtex_c,BC7,512,512,8,0,0x00000001,351840
models/heroes_wip/vampirebat/materials/mina_gun_vial_vmat_g_tnormalroughness_cb9e2df0.vtex_c,BC7,4,4,1,0,0x00000001,2320
models/heroes_wip/vampirebat/materials/mina_gun_vial_vmat_g_tnproutlinemask_ee29705.vtex_c,ATI1N,4,4,1,0,0x00000001,2008
models/heroes_wip/vampirebat/materials/mina_gun_vial_vmat_g_tnprtransmissivecolor_ffc09775.vtex_c,BC7,4,4,1,0,0x00000001,2032
models/heroes_wip/vampirebat/materials/mina_gun_vial_vmat_g_ttintmaskrimlightmask_5887b44c.vtex_c,ATI2N,4,4,1,0,0x00000001,2240
models/heroes_wip/vampirebat/materials/mina_gun_vmat_g_tnormalroughness_d90ed6c2.vtex_c,BC7,4,4,1,0,0x00000001,2320
models/heroes_wip/vampirebat/materials/mina_gun_vmat_g_tnproutlinemask_f0fde3ea.vtex_c,ATI1N,4,4,1,0,0x00000001,2024
models/heroes_wip/vampirebat/materials/mina_gun_vmat_g_tnprtransmissivecolor_ef7c3a44.vtex_c,BC7,4,4,1,0,0x00000001,2032
models/heroes_wip/vampirebat/materials/mina_gun_vmat_g_ttintmaskrimlightmask_9e395631.vtex_c,ATI2N,4,4,1,0,0x00000001,2240
models/heroes_wip/vampirebat/materials/mina_hair_ao_tga_96a79fe2.vtex_c,ATI1N,1024,1024,3,0,0x00000001,690368
models/heroes_wip/vampirebat/materials/mina_hair_color_tga_776ce20d.vtex_c,BC7,1024,1024,9,0,0x00000001,1400336
models/heroes_wip/vampirebat/materials/mina_hair_outline_mask_psd_22dbc879.vtex_c,ATI1N,512,512,8,0,0x00000001,176876
models/heroes_wip/vampirebat/materials/mina_hair_vmat_g_tnormalroughness_d52512a9.vtex_c,BC7,4,4,1,0,0x00000001,2112
models/heroes_wip/vampirebat/materials/mina_hair_vmat_g_tnprtransmissivecolor_7b5f0126.vtex_c,BC7,4,4,1,0,0x00000001,2032
models/heroes_wip/vampirebat/materials/mina_hair_vmat_g_ttintmaskrimlightmask_7795a1f2.vtex_c,ATI2N,4,4,1,0,0x00000001,2240
models/heroes_wip/vampirebat/materials/mina_head_ao_psd_91cf7949.vtex_c,ATI1N,2048,2048,3,0,0x00000001,2754752
models/heroes_wip/vampirebat/materials/mina_head_material__color_png_77d536c8.vtex_c,BC7,2048,2048,10,0,0x00000001,5594720
models/heroes_wip/vampirebat/materials/mina_head_outline_mask_psd_96d2f17b.vtex_c,ATI1N,2048,2048,10,0,0x00000001,2798456
models/heroes_wip/vampirebat/materials/mina_head_ui_color_psd_39ae3313.vtex_c,BC7,4096,4096,11,0,0x00000001,22371796
models/heroes_wip/vampirebat/materials/mina_head_ui_vmat_g_tnormalroughness_4e90cb40.vtex_c,BC7,4,4,1,0,0x00000001,2320
models/heroes_wip/vampirebat/materials/mina_head_ui_vmat_g_tnprtransmissivecolor_6c2c8cf9.vtex_c,BC7,4,4,1,0,0x00000001,2032
models/heroes_wip/vampirebat/materials/mina_head_ui_vmat_g_ttintmaskrimlightmask_4932227f.vtex_c,ATI2N,4,4,1,0,0x00000001,2240
models/heroes_wip/vampirebat/materials/mina_head_vmat_g_tnormalroughness_4e90cb40.vtex_c,BC7,4,4,1,0,0x00000001,2320
models/heroes_wip/vampirebat/materials/mina_head_vmat_g_tnprtransmissivecolor_6c2c8cf9.vtex_c,BC7,4,4,1,0,0x00000001,2032
models/heroes_wip/vampirebat/materials/mina_head_vmat_g_ttintmaskrimlightmask_4932227f.vtex_c,ATI2N,4,4,1,0,0x00000001,2240
models/heroes_wip/vampirebat/materials/mina_lower_ao_tga_2f39b512.vtex_c,ATI1N,2048,2048,3,0,0x00000001,2754752
models/heroes_wip/vampirebat/materials/mina_lower_color_tga_48124993.vtex_c,BC7,2048,2048,10,0,0x00000001,5594720
models/heroes_wip/vampirebat/materials/mina_lower_rough_tga_a24a98f3.vtex_c,BC7,2048,2048,10,0,0x00000001,5594800
models/heroes_wip/vampirebat/materials/mina_lower_shadow_tga_c25bbafd.vtex_c,BC7,2048,2048,10,0,0x00000001,5594656
